DirectForce: 63604; ParticleCell: 50578; NodesUsed: 456; NodesAvailable: 500; TimeLoad: 0.000124937; TimeUpward: 1.2913e-05; TimeForce: 0.00632084; TimeTotal: 0.00646988
1000

-1.8631427839261684766825055703520774841309e+03  -3.0378718553223061462631449103355407714844e+03  -1.1078901624008453836722765117883682250977e+03
-4.8340709608581891032486055337358266115189e+00  -1.1351689005727005010726315958891063928604e+01  +7.9664060633222277818532575111021287739277e-01
+1.9885361161443361766032467130571603775024e+02  -1.7327220765489755649468861520290374755859e+02  +1.6216306908208559889317257329821586608887e+02
+7.7865974587467644596472382545471191406250e+02  -4.7708378241396667363005690276622772216797e+02  +1.6233416864215969326323829591274261474609e+03
+1.1800281811777874736435478553175926208496e+03  -1.5906320721290762776334304362535476684570e+03  -7.0859735437549784364819061011075973510742e+02
+1.6556687387680535721301566809415817260742e+03  -1.4392492747292660624225391075015068054199e+03  -2.8420562761407009020331315696239471435547e+03
-4.8852490131834902058471925556659698486328e+03  -5.8882460809234785870103223714977502822876e+01  +3.2245162097156744493986479938030242919922e+03
-1.4694013329512699783663265407085418701172e+01  +4.4159354134957808923900302033871412277222e+01  +6.1996291722162638393456290941685438156128e+01
-3.5385097295784639754856470972299575805664e+03  -1.1959366681820040412276284769177436828613e+03  +2.2297142880379060443374328315258026123047e+03
+3.3618757522884038735355716198682785034180e+01  +3.2976000140527692572334217402385547757149e+00  -3.5481233454272100402704381849616765975952e+01
-1.9257399314326958119636401534080505371094e+03  +1.8902818235808837243894231505692005157471e+02  -1.1175422791262819828261854127049446105957e+03
+3.5720234232876864552963525056838989257812e+03  -8.8668684633317479892866685986518859863281e+02  -3.0031516693472570977974100969731807708740e+02
+1.9423730629201677402306813746690750122070e+03  -4.4865716370343989183311350643634796142578e+03  -2.4235461176803373746224679052829742431641e+03
-3.2509106895128343239775858819484710693359e+02  -1.8510882865533972108096349984407424926758e+02  -5.1668016174797776329796761274337768554688e+02
+2.1746726332882981296279467642307281494141e+03  -2.7411351770807782486372161656618118286133e+03  +1.0245577682481468855257844552397727966309e+03
-3.5282460672014769897941732779145240783691e+02  -7.1925319922537525485495280008763074874878e+01  +1.4828088853720436190997133962810039520264e+02
+1.8305877504716879684565356001257896423340e+03  +2.8001097298682261680369265377521514892578e+03  -3.2169589696466991881607100367546081542969e+03
-1.4437887409072764910433761542662978172302e+01  +2.4451530813048830026446012197993695735931e+01  +1.6133583310294145718444269732572138309479e+01
+1.0789904258864522853400558233261108398438e+05  +8.9746533923154347576200962066650390625000e+04  +1.9856818836320628179237246513366699218750e+05
-2.7013526419953592494493932463228702545166e+02  -1.0862038290805942324368515983223915100098e+03  +1.7859263746170115609857020899653434753418e+03
+1.5913070537203537924142437987029552459717e+02  +8.3950249893200634687673300504684448242188e+02  -1.2097801291689972913445672020316123962402e+03
-1.0731974361416766896581975743174552917480e+03  -9.8509693744469041121192276477813720703125e+02  -5.6370861553554914280539378523826599121094e+02
-7.1589225511364054455043515190482139587402e+02  +1.4302034993483059110985777806490659713745e+02  +3.6688960786378920602146536111831665039062e+03
+4.7707175656263109431165503337979316711426e+02  +7.9832879491776679969916585832834243774414e+01  -2.1604183538757737892410659696906805038452e+02
+2.1244756816515752007035189308226108551025e+02  +1.4212883717971028545434819534420967102051e+03  -1.0896246272092901108408113941550254821777e+03
-1.7009473251508093198935966938734054565430e+03  -5.0070341849725900829071179032325744628906e+02  +8.5507090858480194128787843510508537292480e+02
+8.3598215558826825599680887535214424133301e+02  -1.5467803452753446435963269323110580444336e+03  +1.3346504537451901342137716710567474365234e+03
+4.7600563080857664317591115832328796386719e+03  -1.9275704577107928798795910552144050598145e+03  -2.4774644843451028464187402278184890747070e+03
+3.4225937485075417043844936415553092956543e+02  -1.9859520457463995626312680542469024658203e+03  +3.0667244792086556515187112381681799888611e+01
+2.7618438246913401599158532917499542236328e+03  +3.0212178502474034758051857352256774902344e+02  +5.6945577652520978517713956534862518310547e+03
